model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,total_ion_molL,total_cations_eq,total_anions_eq,samp_id,Alk_mgL,state_alpha,Cluster,ph,Ca_mgL,Mg_mgL,SO4_mgL,Na_mgL,Cl_mgL,K_mgL,Si_mgL
0.0,0.0189873417721519,0.0,0.0189873417721519,0.0,0.05063291139240507,0.0,0.9113924050632912,0.0,0.0,0.7113095238095237,0.16369047619047616,0.12499999999999997,0.0016,0.0064,3.3308423971257097,190.0,0.0625,0.031599999999999996,0.033600000000000005,nwisca.01.01000052,259.0,CA,0,7.5,11.8,19.9,204.0,664.0,847.0,24.0,23.9
0.0,0.2769230769230769,0.0,0.005128205128205127,0.0,0.2051282051282051,0.0,0.5128205128205128,0.0,0.0,0.4975,0.1925,0.31,0.0,0.00782472613458529,3.412519530191434,65.0,0.0639,0.03900000000000001,0.04,nwisca.01.01000053,334.0,CA,0,7.1,215.0,98.3,595.0,459.0,707.0,6.63,29.1
0.0,0.1294642857142857,0.0,0.00892857142857143,0.0,0.15178571428571427,0.0,0.7098214285714286,0.0,0.002183406113537118,0.7576419213973798,0.11790393013100435,0.12227074235807858,0.0,0.003667481662591687,3.4472597839246997,645.0,0.0818,0.0448,0.04580000000000001,nwisca.01.00200673,251.0,CA,2,7.4,117.0,82.1,267.0,731.0,1230.0,15.1,18.6
0.0,0.048465266558966075,0.0,0.011308562197092085,0.0,0.08077544426494346,0.0,0.8594507269789984,0.0,0.001520912547528517,0.7482889733840304,0.10874524714828897,0.14144486692015207,0.00041911148365465214,0.0020955574182732607,3.906399184410644,25.0,0.2386,0.1238,0.1315,nwisca.01.00802323,680.0,CA,2,7.5,118.0,120.0,892.0,2440.0,3480.0,56.5,32.2
0.0,0.022222222222222223,0.0,0.011111111111111112,0.0,0.026666666666666665,0.0,0.94,0.0,0.0,0.6666666666666667,0.20253164556962025,0.1308016877637131,0.004459308807134894,0.01226309921962096,3.498752495782306,1300.0,0.0897,0.045,0.0474,nwisca.01.00802330,454.0,CA,0,7.5,18.1,15.8,298.0,973.0,1120.0,21.1,67.1
0.0,0.04444444444444445,0.0,0.005555555555555557,0.0,0.04444444444444445,0.0,0.9055555555555556,0.0,0.0,0.7065217391304348,0.2173913043478261,0.07608695652173914,0.0028409090909090914,0.005681818181818183,3.0821637050215958,960.0,0.035199999999999995,0.018,0.0184,nwisca.01.00302012,210.0,CA,0,8.6,14.1,8.65,71.3,375.0,463.0,3.79,14.4
0.0,0.14150943396226415,0.0,0.0047169811320754715,0.0,0.1320754716981132,0.0,0.7216981132075472,0.0,0.0,0.6285714285714287,0.2,0.17142857142857143,0.0,0.013157894736842103,3.1449540102435862,170.0,0.038000000000000006,0.0212,0.020999999999999998,nwisca.01.00302015,201.0,CA,0,7.5,59.0,33.4,172.0,353.0,470.0,3.0,31.4
0.0,0.026229508196721315,0.0,0.006557377049180329,0.0,0.013114754098360657,0.0,0.9540983606557377,0.0,0.0,0.8491124260355029,0.06213017751479289,0.08875739644970414,0.0031897926634768745,0.004784688995215311,3.3080367935319255,1620.0,0.06269999999999999,0.0305,0.033800000000000004,nwisca.01.01200873,112.0,CA,0,8.5,16.7,4.07,148.0,669.0,1020.0,5.97,16.9
0.0,0.024539877300613494,0.0,0.00920245398773006,0.0,0.01840490797546012,0.0,0.9478527607361962,0.0,0.0,0.8017492711370263,0.08746355685131196,0.11078717201166181,0.00308641975308642,0.004629629629629629,3.3275641590084177,1040.0,0.0648,0.032600000000000004,0.0343,nwisca.01.01200646,177.0,CA,0,9.2,17.3,6.24,181.0,712.0,977.0,12.8,15.9
0.0,0.010178117048346057,0.0,0.015267175572519082,0.0,0.020356234096692113,0.0,0.9541984732824427,0.0,0.0,0.6748768472906405,0.20197044334975373,0.12315270935960593,0.002590673575129534,0.002590673575129534,3.4238222343900833,790.0,0.07719999999999999,0.0393,0.0406,nwisca.01.01200647,415.0,CA,0,8.3,9.26,10.2,239.0,864.0,972.0,22.9,14.5
