model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,total_ion_molL,total_cations_eq,total_anions_eq,Cluster,ph,Ca_mgL,Mg_mgL,SO4_mgL,Na_mgL,Cl_mgL,K_mgL,Si_mgL
0.0,0.2639593908629442,0.0,0.005076142131979696,0.0,0.22842639593908629,0.0,0.49746192893401014,0.005076142131979696,0.0,0.4507389162561577,0.12561576354679804,0.4236453201970444,0.0032102728731942215,0.008025682182985553,3.4211788999932082,501.0,0.0623,0.0394,0.0406,1,7.5,210.0,110.0,830.0,450.0,650.0,7.5,32.0
0.0,0.16194331983805668,0.0,0.01214574898785425,0.0,0.016194331983805668,0.0,0.8097165991902834,0.0,0.0,0.7346938775510203,0.11020408163265306,0.15510204081632653,0.0021881838074398253,0.010940919037199126,3.200673927511679,926.0,0.0457,0.0247,0.0245,1,7.7,81.0,4.0,180.0,460.0,640.0,11.0,28.0
0.0,0.39647577092511016,0.0,0.013215859030837005,0.004405286343612335,0.1145374449339207,0.0,0.4713656387665198,0.0,0.0,0.7674418604651162,0.09302325581395349,0.13953488372093023,0.002645502645502646,0.021164021164021166,3.1447289071916535,475.0,0.0378,0.022699999999999998,0.021500000000000002,0,7.6,182.0,31.0,144.0,248.0,587.0,10.0,46.0
0.0,0.13623188405797101,0.0,0.002898550724637681,0.0014492753623188406,0.04057971014492753,0.0,0.8188405797101449,0.0,0.0,0.5083333333333333,0.030555555555555555,0.4611111111111111,0.004177109440267335,0.007518796992481203,3.670220100875004,360.0,0.1197,0.069,0.07200000000000001,1,7.6,190.0,33.0,1600.0,1300.0,1300.0,8.0,52.0
0.0,0.3102310231023102,0.0,0.0099009900990099,0.0,0.0792079207920792,0.0,0.6006600660066007,0.0,0.0,0.8338762214983714,0.07491856677524429,0.09120521172638436,0.0,0.00922509225092251,3.2736462818386807,491.0,0.0542,0.0303,0.0307,1,7.7,190.0,28.0,130.0,420.0,910.0,11.0,31.0
0.0,0.2814070351758794,0.020100502512562814,0.010050251256281407,0.0,0.11055276381909548,0.0,0.5778894472361809,0.0,0.0,0.5129533678756477,0.27979274611398963,0.20725388601036268,0.0,0.02071005917159763,3.130993298554898,730.0,0.033800000000000004,0.0199,0.0193,3,7.6,114.0,27.0,189.0,264.0,350.0,6.4,41.0
0.0,0.1956521739130435,0.0,0.010869565217391304,0.0,0.021739130434782608,0.0,0.7717391304347826,0.0,0.0,0.8066914498141264,0.04460966542750929,0.14869888475836432,0.0,0.015904572564612324,3.2362615834289175,74.6,0.050300000000000004,0.0276,0.0269,1,7.8,110.0,7.7,190.0,490.0,770.0,11.0,47.0
0.0,0.3478260869565218,0.0,0.010869565217391306,0.0,0.11956521739130435,0.0,0.5217391304347826,0.0,0.0,0.6348314606741573,0.1404494382022472,0.2247191011235955,0.0,0.016447368421052634,3.066925880950107,502.0,0.030399999999999996,0.0184,0.0178,1,7.4,130.0,26.0,190.0,220.0,400.0,6.1,30.0
0.0,0.4268292682926829,0.024390243902439025,0.006097560975609756,0.0,0.12195121951219512,0.0,0.42073170731707316,0.0,0.0,0.43333333333333335,0.15333333333333335,0.41333333333333333,0.0,0.024793388429752063,3.0286990823660127,405.0,0.0242,0.0164,0.015,3,7.3,140.0,24.0,300.0,160.0,230.0,2.9,38.0
0.0,0.1645021645021645,0.0,0.012987012987012986,0.0,0.017316017316017316,0.0,0.8051948051948051,0.0,0.0,0.7500000000000001,0.0778688524590164,0.1721311475409836,0.0022831050228310505,0.009132420091324202,3.1843659002218456,1133.0,0.0438,0.0231,0.024399999999999998,1,7.9,77.0,5.1,200.0,430.0,650.0,9.9,23.0
0.0,0.11055276381909548,0.0,0.005025125628140704,0.005025125628140704,0.0,0.0,0.8793969849246231,0.0,0.0,0.694300518134715,0.0155440414507772,0.29015544041450775,0.00558659217877095,0.008379888268156424,3.100757962856977,615.0,0.0358,0.0199,0.0193,0,8.9,46.0,0.2,274.0,403.0,478.0,2.0,19.0
0.0,0.3283582089552239,0.014925373134328358,0.007462686567164179,0.0,0.13432835820895522,0.0,0.5149253731343283,0.0,0.0,0.5056179775280899,0.19475655430711608,0.299625468164794,0.0,0.011467889908256881,3.250939965948558,212.0,0.0436,0.0268,0.0267,3,7.6,176.0,44.0,387.0,318.0,480.0,7.0,31.0
0.0,0.14479638009049772,0.0,0.013574660633484162,0.0,0.018099547511312215,0.0,0.8235294117647058,0.0,0.0,0.7681818181818182,0.09545454545454546,0.13636363636363638,0.002421307506053269,0.009685230024213076,3.14772822010369,1031.0,0.041299999999999996,0.0221,0.022,1,7.8,66.0,5.1,140.0,420.0,600.0,10.0,24.0
0.0,0.3773584905660377,0.025157232704402517,0.006289308176100629,0.0,0.10062893081761007,0.0,0.490566037735849,0.0,0.0,0.40689655172413797,0.12413793103448276,0.4689655172413793,0.0042194092827004225,0.02531645569620253,3.016317374582409,600.0,0.0237,0.0159,0.014499999999999999,3,7.5,120.0,20.0,330.0,180.0,210.0,2.8,34.0
0.0,0.40909090909090906,0.0,0.009090909090909092,0.0,0.14545454545454548,0.0,0.43636363636363634,0.0,0.0,0.6138613861386139,0.12871287128712872,0.25742574257425743,0.0,0.01759530791788856,3.127548232886575,220.0,0.0341,0.022,0.0202,1,7.2,180.0,39.0,250.0,220.0,440.0,6.9,34.0
0.0,0.13698630136986303,0.0,0.004566210045662101,0.0,0.0639269406392694,0.0,0.7945205479452054,0.0,0.0,0.7342342342342342,0.12162162162162163,0.14414414414414414,0.0024449877750611247,0.012224938875305624,3.155658176615377,534.0,0.0409,0.0219,0.0222,1,8.0,59.0,16.0,150.0,400.0,580.0,5.6,33.0
0.0,0.40437158469945356,0.02185792349726776,0.00546448087431694,0.0,0.14207650273224043,0.0,0.4262295081967213,0.0,0.0,0.63125,0.15625,0.2125,0.0,0.01792114695340502,3.041268498663847,450.0,0.027899999999999998,0.0183,0.016,3,7.5,150.0,31.0,160.0,180.0,360.0,5.5,33.0
0.0,0.19081272084805653,0.0,0.0035335689045936395,0.0035335689045936395,0.0353356890459364,0.0,0.7667844522968198,0.0,0.0,0.6966292134831461,0.06367041198501873,0.23970037453183524,0.0060483870967741925,0.01411290322580645,3.2496295750473427,1346.0,0.049600000000000005,0.028300000000000002,0.026699999999999998,0,7.5,110.0,12.0,310.0,500.0,660.0,3.9,42.0
0.0,0.19266055045871558,0.0,0.0045871559633027525,0.0,0.027522935779816512,0.0,0.775229357798165,0.0,0.0,0.6858407079646017,0.0663716814159292,0.247787610619469,0.004987531172069826,0.01745635910224439,3.167650136760633,1346.0,0.0401,0.0218,0.022600000000000002,1,7.7,83.0,8.4,270.0,390.0,550.0,4.6,40.0
8.64790072209971e-05,0.3459160288839884,0.0,0.005404937951312319,0.0,0.10809875902624638,0.0,0.5404937951312319,0.0,0.0,0.5875706214689265,0.1638418079096045,0.24858757062146894,0.0,0.016501214489386417,3.076702070526332,634.0,0.030300800000000003,0.0185016,0.0177,1,7.2,130.0,24.0,210.0,230.0,370.0,5.1,32.0
0.0,0.29345372460496616,0.009029345372460498,0.004514672686230249,0.0022573363431151244,0.1580135440180587,0.0,0.5282167042889391,0.004514672686230249,0.0,0.6095890410958904,0.07534246575342465,0.31506849315068486,0.0014005602240896359,0.0056022408963585435,3.440150040269306,800.0,0.0714,0.0443,0.043800000000000006,0,7.4,260.0,85.0,660.0,540.0,950.0,7.9,27.0
0.0,0.3004694835680751,0.0,0.009389671361502348,0.0,0.14084507042253522,0.0,0.5492957746478874,0.0,0.0,0.3590909090909091,0.25,0.39090909090909093,0.0,0.014367816091954025,3.181309734905257,89.0,0.0348,0.0213,0.022,1,7.5,130.0,36.0,410.0,270.0,280.0,6.5,33.0
0.0,0.39252336448598124,0.0,0.009345794392523364,0.0,0.1308411214953271,0.0,0.46728971962616817,0.0,0.0,0.6108374384236454,0.1330049261083744,0.2561576354679803,0.0,0.014705882352941176,3.1278785465016883,835.0,0.034,0.021400000000000002,0.0203,1,7.4,170.0,34.0,250.0,230.0,440.0,6.4,33.0
0.0,0.20779220779220778,0.0,0.008658008658008658,0.0,0.03463203463203463,0.0,0.7489177489177489,0.0,0.0,0.6713615023474179,0.10328638497652583,0.22535211267605632,0.0,0.010101010101010102,3.1560891735017043,805.0,0.039599999999999996,0.0231,0.0213,1,7.6,97.0,9.6,230.0,400.0,510.0,9.5,25.0
0.0,0.3299798792756539,0.0,0.006036217303822937,0.0,0.15694164989939638,0.0,0.5070422535211268,0.0,0.0,0.7027027027027026,0.08523908523908526,0.2120582120582121,0.0012330456226880395,0.004932182490752158,3.477321722207598,824.0,0.0811,0.0497,0.0481,1,7.5,330.0,95.0,490.0,580.0,1200.0,11.0,25.0
0.0,0.32608695652173914,0.0,0.008152173913043478,0.0,0.059782608695652176,0.0,0.6005434782608696,0.005434782608695653,0.0,0.7560321715817694,0.08310991957104558,0.16085790884718498,0.0015527950310559007,0.006211180124223603,3.364052574622804,960.0,0.0644,0.0368,0.0373,1,7.5,240.0,28.0,290.0,510.0,1000.0,11.0,27.0
0.0,0.5517241379310346,0.0,0.003448275862068966,0.0,0.1517241379310345,0.0,0.28620689655172415,0.006896551724137932,0.0,0.4873646209386281,0.07220216606498195,0.4404332129963899,0.0,0.014669926650366745,3.26012657805709,500.0,0.040900000000000006,0.028999999999999998,0.027700000000000002,1,7.2,320.0,54.0,590.0,190.0,480.0,5.1,36.0
0.0,0.2941176470588235,0.0,0.004524886877828054,0.0,0.054298642533936646,0.0,0.6470588235294117,0.0,0.0,0.7472283813747228,0.03547671840354767,0.21729490022172948,0.005148005148005148,0.0077220077220077205,3.4470581786647845,152.0,0.0777,0.0442,0.0451,1,7.8,260.0,29.0,470.0,660.0,1200.0,8.2,37.0
0.0,0.19555555555555557,0.0,0.008888888888888889,0.0,0.026666666666666665,0.0,0.7688888888888888,0.0,0.0,0.7307692307692307,0.0811965811965812,0.18803418803418803,0.0,0.009615384615384616,3.170360799527943,870.0,0.0416,0.0225,0.0234,1,7.8,87.0,8.3,210.0,400.0,610.0,9.3,24.0
0.0,0.32085561497326204,0.0213903743315508,0.0053475935828877,0.0,0.0748663101604278,0.0,0.5775401069518716,0.0,0.0,0.437125748502994,0.10778443113772455,0.45508982035928147,0.0035335689045936395,0.0176678445229682,3.0776479440049322,600.0,0.028300000000000002,0.0187,0.0167,3,7.5,120.0,18.0,370.0,250.0,260.0,2.9,33.0
0.0,0.42051282051282046,0.0,0.010256410256410255,0.0,0.14358974358974355,0.0,0.42564102564102557,0.0,0.0,0.583756345177665,0.2131979695431472,0.20304568527918784,0.0,0.015527950310559006,3.1123485044026187,938.0,0.0322,0.019500000000000003,0.0197,1,7.1,165.0,35.0,190.0,190.0,410.0,6.9,33.0
0.0,0.20610687022900764,0.0,0.011450381679389311,0.0,0.03816793893129771,0.0,0.7442748091603053,0.0,0.0,0.7209302325581395,0.10852713178294573,0.17054263565891473,0.002123142250530786,0.008492569002123144,3.2210479718865566,982.0,0.047099999999999996,0.0262,0.0258,1,7.6,110.0,11.0,210.0,450.0,660.0,11.0,26.0
0.0,0.24586288416075647,0.0,0.004728132387706856,0.0,0.13238770685579196,0.0,0.6170212765957447,0.0,0.0,0.7029478458049887,0.08843537414965986,0.20861678004535147,0.0013458950201884253,0.005383580080753701,3.433139673961229,605.0,0.0743,0.042300000000000004,0.0441,1,7.4,210.0,69.0,440.0,600.0,1100.0,8.6,26.0
0.0,0.42063492063492064,0.0,0.007936507936507936,0.0,0.03968253968253968,0.0,0.5317460317460317,0.0,0.0,0.7642276422764228,0.04065040650406504,0.19512195121951217,0.0,0.011876484560570073,3.1915002261285106,580.0,0.0421,0.0252,0.0246,1,7.8,213.0,13.0,230.0,310.0,670.0,9.1,33.0
0.0,0.21186440677966104,0.0,0.01271186440677966,0.0,0.04237288135593221,0.0,0.7330508474576272,0.0,0.0,0.7344398340248963,0.10788381742738588,0.15767634854771784,0.002309468822170901,0.009237875288683604,3.1853697059950488,846.0,0.0433,0.0236,0.0241,1,7.9,100.0,11.0,180.0,400.0,630.0,10.0,26.0
0.0,0.579505300353357,0.0,0.00353356890459364,0.0,0.22614840989399296,0.0,0.19081272084805656,0.0,0.0,0.05319148936170213,0.04609929078014184,0.900709219858156,0.0,0.009174311926605503,3.27946384564828,0.8,0.0327,0.0283,0.0282,1,5.9,327.0,77.5,1220.0,124.0,51.5,2.64,20.8
0.0,0.46305418719211827,0.0,0.004926108374384237,0.0,0.1477832512315271,0.0,0.3842364532019705,0.0,0.0,0.5226130653266331,0.09547738693467336,0.38190954773869346,0.0,0.019480519480519477,3.1211731401374347,1000.0,0.0308,0.0203,0.0199,1,7.3,190.0,36.0,370.0,180.0,370.0,4.2,37.0
0.0,0.3056300268096515,0.0,0.005361930294906166,0.0,0.18766756032171583,0.0,0.5013404825737265,0.0,0.0,0.6403061224489797,0.09948979591836735,0.2602040816326531,0.0016,0.0032,3.3800106237137744,195.0,0.0625,0.0373,0.0392,1,7.4,230.0,85.0,490.0,430.0,890.0,9.4,15.0
0.0,0.5288461538461539,0.0,0.004807692307692308,0.0,0.15384615384615385,0.0,0.3125,0.0,0.0,0.5376884422110553,0.13065326633165827,0.3316582914572864,0.0,0.01941747572815534,3.123660672683448,500.0,0.030899999999999997,0.0208,0.0199,1,7.7,220.0,38.0,320.0,150.0,380.0,3.7,38.0
0.0,0.3342618384401114,0.0,0.005571030640668524,0.0,0.06685236768802227,0.0,0.5933147632311977,0.0,0.0,0.35616438356164376,0.11232876712328767,0.5315068493150684,0.0070546737213403885,0.014109347442680777,3.397590104349699,480.0,0.0567,0.0359,0.036500000000000005,1,7.2,240.0,29.0,930.0,490.0,460.0,7.9,47.0
0.0,0.13402061855670103,0.020618556701030927,0.005154639175257732,0.0,0.06185567010309278,0.0,0.7783505154639175,0.0,0.0,0.48648648648648646,0.16756756756756758,0.34594594594594597,0.003021148036253777,0.012084592145015107,3.1097299667853746,552.0,0.0331,0.0194,0.0185,3,7.5,54.0,15.0,310.0,350.0,320.0,4.8,23.0
0.0,0.2570694087403599,0.0,0.005141388174807198,0.0,0.046272493573264774,0.0,0.6915167095115681,0.0,0.0,0.38095238095238093,0.06878306878306878,0.5502645502645502,0.008116883116883118,0.011363636363636364,3.417207880918236,376.0,0.061599999999999995,0.038900000000000004,0.0378,1,7.3,200.0,23.0,1000.0,620.0,510.0,8.7,44.0
0.0,0.43569553805774286,0.0,0.005249343832020998,0.0,0.12598425196850394,0.0,0.43307086614173235,0.0,0.0,0.09162303664921467,0.0968586387434555,0.8115183246073299,0.0,0.005952380952380952,3.4212528125217854,1.9,0.0504,0.038099999999999995,0.0382,1,7.0,333.0,59.0,1490.0,378.0,123.0,7.11,18.5
0.0,0.4150943396226415,0.0,0.003773584905660378,0.0,0.10566037735849057,0.0,0.47547169811320755,0.0,0.0,0.380952380952381,0.12820512820512822,0.4908424908424909,0.0024390243902439024,0.017073170731707315,3.265957294003267,225.0,0.041,0.0265,0.027299999999999998,1,7.4,220.0,34.0,640.0,290.0,370.0,4.7,45.0
0.0,0.5158371040723981,0.0,0.004524886877828054,0.0,0.14479638009049772,0.0,0.334841628959276,0.0,0.0,0.36574074074074076,0.14351851851851852,0.4907407407407407,0.0031347962382445144,0.0219435736677116,3.173573841696334,376.0,0.0319,0.0221,0.0216,1,7.7,230.0,38.0,510.0,170.0,280.0,3.7,43.0
0.0,0.20202020202020202,0.0,0.0101010101010101,0.00505050505050505,0.0202020202020202,0.0,0.7626262626262625,0.0,0.0,0.7839195979899497,0.07537688442211055,0.1407035175879397,0.002702702702702703,0.021621621621621623,3.115830531748926,415.0,0.037,0.0198,0.0199,0,7.5,81.0,5.8,132.0,350.0,557.0,9.7,49.0
0.0,0.3413173652694611,0.0,0.008982035928143712,0.0,0.08383233532934131,0.0,0.5658682634730539,0.0,0.0,0.7142857142857143,0.10119047619047619,0.18452380952380953,0.0,0.006993006993006994,3.323692216619092,650.0,0.057199999999999994,0.0334,0.0336,1,7.3,229.0,35.2,297.0,435.0,853.0,10.7,25.3
0.0,0.32640949554896137,0.0,0.005934718100890208,0.0,0.08902077151335311,0.0,0.5786350148367952,0.0,0.0,0.6459016393442623,0.1180327868852459,0.2360655737704918,0.0018484288354898338,0.007393715341959335,3.3059561654435377,560.0,0.054099999999999995,0.0337,0.0305,1,7.3,220.0,36.0,350.0,450.0,700.0,8.5,25.0
0.0,0.3878787878787879,0.0,0.012121212121212121,0.0,0.18181818181818182,0.0,0.41818181818181815,0.0,0.0,0.7377049180327868,0.16393442622950818,0.09836065573770492,0.0,0.010169491525423728,3.0454835598025123,316.0,0.029500000000000002,0.0165,0.0183,1,7.3,130.0,36.0,84.0,160.0,480.0,7.6,21.0
0.0,0.31707317073170727,0.0,0.006097560975609756,0.0,0.14024390243902438,0.0,0.5365853658536586,0.0,0.0,0.628482972136223,0.16099071207430343,0.2105263157894737,0.0,0.012750455373406194,3.3219299375547515,153.0,0.0549,0.0328,0.032299999999999995,1,7.6,208.0,56.0,323.0,404.0,720.0,7.4,42.0
0.0,0.44247787610619466,0.0,0.008849557522123894,0.0,0.15929203539823006,0.0,0.3893805309734513,0.0,0.0,0.5495049504950495,0.14356435643564355,0.3069306930693069,0.0,0.014970059880239521,3.138794136119931,1000.0,0.0334,0.022600000000000002,0.0202,1,7.6,201.0,43.6,300.0,203.0,393.0,7.59,31.5
0.0,0.29834254143646416,0.022099447513812157,0.005524861878453039,0.0,0.0994475138121547,0.0,0.5745856353591161,0.0,0.0,0.5245901639344261,0.2349726775956284,0.24043715846994537,0.0,0.022508038585209007,3.0997291771920263,400.0,0.031099999999999996,0.018099999999999998,0.0183,3,7.4,110.0,23.0,210.0,240.0,340.0,4.9,40.0
0.0,0.3658536585365854,0.0,0.006097560975609757,0.0,0.12195121951219513,0.0,0.5060975609756099,0.0,0.0,0.5232558139534883,0.2558139534883721,0.22093023255813954,0.0,0.021201413427561835,3.0626140193148994,342.0,0.0283,0.016399999999999998,0.0172,1,7.3,120.0,24.0,180.0,190.0,320.0,4.6,35.0
0.0,0.29045643153526973,0.0,0.004149377593360995,0.0013831258644536654,0.11341632088520055,0.0,0.5905947441217151,0.0,0.0,0.6744487678339818,0.10246433203631648,0.22308690012970167,0.0007867820613690007,0.006294256490952005,3.675426668179863,125.0,0.12710000000000002,0.0723,0.0771,1,7.2,420.0,100.0,820.0,980.0,1840.0,12.0,48.0
0.0,0.3018867924528302,0.0,0.003773584905660378,0.0,0.10566037735849057,0.0,0.5886792452830188,0.0,0.0,0.6340579710144928,0.14855072463768118,0.2173913043478261,0.0,0.008676789587852495,3.2437664813949834,681.0,0.0461,0.0265,0.0276,1,7.4,160.0,35.0,290.0,360.0,620.0,4.8,23.0
0.0,0.32460732984293195,0.0,0.005235602094240838,0.0,0.14659685863874347,0.0,0.5235602094240838,0.0,0.0,0.6632911392405063,0.09873417721518987,0.23797468354430382,0.0015503875968992248,0.006201550387596899,3.3874359587776848,681.0,0.0645,0.0382,0.0395,1,7.5,250.0,67.0,450.0,460.0,930.0,6.4,24.0
0.0,0.21818181818181817,0.0,0.007792207792207791,0.0,0.05194805194805195,0.0,0.7220779220779221,0.0,0.0,0.6234096692111959,0.06106870229007633,0.3155216284987277,0.0029850746268656717,0.005970149253731343,3.3997403312633,490.0,0.067,0.0385,0.0393,1,7.7,170.0,24.0,600.0,640.0,870.0,10.0,26.0
0.0,0.41353383458646614,0.0,0.0075187969924812035,0.0,0.10526315789473685,0.0,0.4736842105263158,0.0,0.0,0.8098859315589353,0.04562737642585551,0.1444866920152091,0.0,0.008988764044943823,3.2019147187601993,1122.0,0.04449999999999999,0.0266,0.0263,1,7.6,220.0,35.0,180.0,290.0,760.0,7.5,22.0
0.0,0.3190184049079754,0.0,0.0061349693251533735,0.0,0.12883435582822084,0.0,0.5460122699386503,0.0,0.0,0.6426426426426427,0.0810810810810811,0.2762762762762763,0.0018281535648994518,0.010968921389396709,3.320672170418464,552.0,0.0547,0.032600000000000004,0.033299999999999996,1,7.1,210.0,50.0,440.0,410.0,760.0,7.0,34.0
0.0,0.321285140562249,0.0,0.008032128514056226,0.0,0.09638554216867469,0.0,0.5742971887550201,0.0,0.0,0.6983471074380165,0.07024793388429752,0.23140495867768596,0.0023980815347721825,0.011990407673860913,3.1899998544948045,225.0,0.041699999999999994,0.0249,0.0242,1,7.5,160.0,30.0,270.0,330.0,600.0,8.0,32.0
0.0,0.32304526748971185,0.0,0.006172839506172838,0.0010288065843621398,0.0411522633744856,0.0,0.6265432098765432,0.0020576131687242796,0.0,0.5915985997666278,0.021003500583430573,0.38739789964994165,0.004010695187165775,0.0033422459893048127,3.7563910240009575,997.0,0.1496,0.09720000000000001,0.0857,1,7.3,630.0,49.0,1600.0,1400.0,1800.0,23.0,29.0
6.274116133889639e-05,0.23527935502086145,0.0,0.007842645167362048,0.0,0.10979703234306867,0.0,0.647018226307369,0.0,0.0,0.6629213483146068,0.1797752808988764,0.15730337078651685,0.0021458859075380683,0.017167087260304546,3.2404174923057556,603.0,0.0466008,0.0255016,0.026699999999999998,1,7.3,121.0,35.0,200.0,380.0,630.0,6.7,47.0
0.0,0.2358974358974359,0.0,0.010256410256410256,0.0,0.13333333333333333,0.0,0.6205128205128205,0.0,0.0,0.6326530612244898,0.15306122448979592,0.21428571428571427,0.0,0.014749262536873156,3.105508175088898,615.0,0.0339,0.0195,0.0196,1,6.9,92.0,32.0,200.0,280.0,440.0,7.4,33.0
0.0,0.1075268817204301,0.0,0.01075268817204301,0.0,0.02150537634408602,0.0,0.8602150537634408,0.0,0.0,0.7988826815642458,0.0446927374301676,0.1564245810055866,0.0,0.008771929824561403,3.058837801534651,1030.0,0.0342,0.018600000000000002,0.0179,1,7.8,40.0,4.7,140.0,370.0,510.0,6.8,19.0
0.0,0.18947368421052632,0.014035087719298246,0.0035087719298245615,0.0,0.09122807017543859,0.0,0.7017543859649122,0.0,0.0,0.5801526717557252,0.19083969465648853,0.22900763358778625,0.002061855670103093,0.018556701030927835,3.2643339288600597,732.0,0.0485,0.0285,0.0262,3,7.7,110.0,31.0,290.0,460.0,540.0,5.4,54.0
0.0,0.3652561247216036,0.0,0.0044543429844098,0.0,0.1469933184855234,0.0,0.4832962138084633,0.0,0.0,0.6180048661800487,0.12408759124087593,0.25790754257907544,0.001430615164520744,0.008583690987124462,3.4307728183048467,610.0,0.0699,0.044899999999999995,0.0411,1,7.0,330.0,80.0,510.0,500.0,900.0,9.0,38.0
0.0,0.0983606557377049,0.0,0.00819672131147541,0.0,0.05737704918032786,0.0,0.8360655737704918,0.0,0.0,0.7154811715481172,0.07531380753138074,0.20920502092050208,0.004504504504504504,0.0067567567567567545,3.185547452478171,600.0,0.04440000000000001,0.0244,0.0239,1,8.0,48.0,16.0,240.0,470.0,610.0,7.2,17.0
0.0,0.30674846625766866,0.0,0.0061349693251533735,0.0,0.1411042944785276,0.0,0.5460122699386503,0.0,0.0,0.6802507836990597,0.06269592476489029,0.2570532915360502,0.0018552875695732839,0.012987012987012986,3.3054616490425133,242.0,0.0539,0.032600000000000004,0.0319,1,7.1,200.0,56.0,390.0,410.0,770.0,6.8,41.0
0.0,0.29493087557603687,0.0,0.009216589861751152,0.0,0.15668202764976957,0.0,0.5391705069124424,0.0,0.0,0.6822429906542057,0.09345794392523366,0.22429906542056074,0.0,0.011049723756906077,3.1325667578203866,620.0,0.0362,0.0217,0.0214,1,7.4,130.0,41.0,230.0,270.0,520.0,6.4,24.0
0.0,0.35421686746987957,0.0,0.0036144578313253013,0.0,0.15903614457831328,0.0,0.48313253012048196,0.0,0.0,0.70260663507109,0.024881516587677722,0.2725118483412322,0.0014760147601476014,0.005166051660516605,3.706608819626721,243.0,0.1355,0.08299999999999999,0.0844,1,7.1,590.0,160.0,1100.0,920.0,2100.0,10.0,43.0
0.0,0.07942238267148015,0.0,0.007220216606498195,0.0,0.021660649819494584,0.0,0.8916967509025271,0.0,0.0,0.8152173913043478,0.03985507246376812,0.14492753623188406,0.0,0.005747126436781609,3.2325887746992286,885.0,0.052199999999999996,0.0277,0.0276,1,8.2,44.0,7.0,190.0,570.0,800.0,8.0,16.0
0.0,0.3260340632603407,0.0,0.0072992700729927005,0.0,0.17031630170316303,0.0,0.4963503649635037,0.0,0.0,0.669833729216152,0.09738717339667459,0.2327790973871734,0.0014556040756914118,0.007278020378457059,3.413644296228532,386.0,0.06870000000000001,0.0411,0.0421,1,6.7,270.0,84.0,470.0,470.0,1000.0,10.0,33.0
0.0,0.45791245791245794,0.0,0.006734006734006735,0.0,0.1548821548821549,0.0,0.38047138047138046,0.0,0.0,0.7966666666666667,0.08333333333333334,0.12,0.0,0.010141987829614604,3.259432553197772,682.0,0.049300000000000004,0.029699999999999997,0.03,1,7.1,275.0,57.0,170.0,260.0,850.0,8.8,29.0
0.0,0.3076923076923077,0.0,0.002564102564102564,0.0,0.15897435897435896,0.0,0.5307692307692308,0.0,0.0,0.7293972939729397,0.02952029520295203,0.24108241082410825,0.0007564296520423601,0.006051437216338881,3.686508464222333,350.0,0.1322,0.078,0.0813,1,7.0,480.0,150.0,940.0,950.0,2100.0,9.0,47.0
0.0,0.3513513513513514,0.0,0.0030030030030030034,0.0,0.1621621621621622,0.0,0.4834834834834835,0.0,0.0,0.6966618287373004,0.05079825834542816,0.2525399129172714,0.0018083182640144665,0.006329113924050633,3.620987946233854,242.0,0.1106,0.06659999999999999,0.0689,1,7.2,470.0,130.0,840.0,740.0,1700.0,9.2,43.0
0.0,0.27848101265822783,0.0,0.002531645569620253,0.0,0.1670886075949367,0.0,0.5518987341772151,0.0,0.0,0.7170495767835551,0.041112454655380895,0.2418379685610641,0.0007401924500370097,0.006661732050333087,3.696310090648605,232.0,0.1351,0.079,0.0827,1,7.1,440.0,160.0,960.0,1000.0,2100.0,9.0,53.0
0.0,0.2760736196319018,0.0,0.00460122699386503,0.0,0.1380368098159509,0.0,0.5812883435582822,0.0,0.0,0.7559055118110236,0.026771653543307086,0.2173228346456693,0.0009157509157509158,0.007326007326007326,3.5910627696228814,406.0,0.1092,0.06520000000000001,0.0635,1,6.8,360.0,110.0,660.0,870.0,1700.0,11.0,50.0
0.0,0.34049586776859503,0.0,0.004958677685950413,0.0,0.16198347107438016,0.0,0.48925619834710743,0.003305785123966942,0.0,0.7305936073059361,0.06240487062404872,0.20700152207001524,0.0009523809523809524,0.007619047619047619,3.5913756397791774,402.0,0.10500000000000001,0.060500000000000005,0.0657,1,6.8,413.0,120.0,650.0,680.0,1700.0,12.0,49.0
0.0,0.37402597402597404,0.0,0.005194805194805195,0.0,0.18181818181818182,0.0,0.43896103896103894,0.0,0.0,0.7286821705426356,0.09560723514211887,0.17571059431524547,0.0015673981191222572,0.009404388714733543,3.375124296921559,500.0,0.0638,0.0385,0.0387,1,6.9,290.0,85.0,330.0,390.0,1000.0,8.4,34.0
0.0,0.48484848484848486,0.0,0.01818181818181818,0.0,0.20606060606060603,0.0,0.2909090909090909,0.0,0.0,0.4444444444444444,0.15789473684210525,0.39766081871345027,0.0,0.023904382470119518,3.0583912491359624,604.0,0.0251,0.0165,0.0171,1,7.4,160.0,41.0,330.0,110.0,270.0,12.0,39.0
0.0,0.1447368421052632,0.0,0.006578947368421054,0.003289473684210527,0.006578947368421054,0.0,0.8388157894736843,0.0,0.0,0.87,0.009999999999999998,0.11999999999999998,0.0017636684303350971,0.005291005291005291,3.264969327589558,802.0,0.0567,0.030399999999999996,0.030000000000000002,0,8.2,90.0,2.6,170.0,590.0,930.0,9.8,20.0
