model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,total_ion_molL,total_cations_eq,total_anions_eq,samp_id,Alk_mgL,state_alpha,Cluster,ph,Ca_mgL,Mg_mgL,SO4_mgL,Na_mgL,Cl_mgL,K_mgL,Si_mgL
0.0,0.3630862329803328,0.0,0.00453857791225416,0.0,0.29954614220877457,0.0,0.32980332829046893,0.0030257186081694403,0.0,0.3046875,0.0453125,0.6499999999999999,0.0,0.003424657534246575,3.6169794546207505,598.0,0.0876,0.0661,0.064,Proprietary,137.0,FL,2,7.4,480.0,240.0,2000.0,500.0,690.0,13.0,18.0
0.0,0.12526096033402925,0.0,0.012526096033402923,0.0,0.18789144050104387,0.0,0.6701461377870565,0.004175365344467642,0.0,0.815450643776824,0.07296137339055793,0.11158798283261802,0.0,0.0035460992907801413,3.4510334254486756,855.0,0.08460000000000001,0.04789999999999999,0.0466,Proprietary,160.0,FL,1,7.5,120.0,110.0,250.0,740.0,1350.0,24.0,16.0
0.0,0.11965811965811968,0.0,0.03418803418803419,0.0,0.1794871794871795,0.0,0.6666666666666667,0.0,0.0,0.625514403292181,0.1522633744855967,0.2222222222222222,0.0,0.014251781472684083,3.2001462773970997,400.0,0.042100000000000005,0.023399999999999997,0.024300000000000002,Proprietary,180.0,FL,1,7.6,57.0,52.0,260.0,360.0,540.0,30.0,38.0
0.0,0.07707910750507099,0.0,0.018255578093306288,0.0,0.19878296146044624,0.0,0.7058823529411765,0.0,0.0,0.7204724409448819,0.08661417322834647,0.19291338582677164,0.0,0.0033821871476888386,3.490097571931301,1248.0,0.0887,0.0493,0.0508,Proprietary,217.0,FL,1,7.9,75.0,120.0,470.0,800.0,1300.0,36.0,17.0
0.0,0.07702182284980745,0.0,0.021822849807445442,0.0,0.1540436456996149,0.0,0.7471116816431322,0.0,0.0,0.823379923761118,0.03939008894536213,0.13722998729351968,0.0,0.0021052631578947372,3.672356694221819,1135.0,0.14249999999999996,0.0779,0.0787,Proprietary,167.0,FL,1,8.0,122.0,148.0,534.0,1370.0,2350.0,67.0,17.0
0.0,0.0583554376657825,0.0,0.026525198938992044,0.0,0.07427055702917772,0.0,0.8302387267904511,0.010610079575596818,0.0,0.2507204610951009,0.20749279538904902,0.5417867435158502,0.0,0.017915309446254073,3.414457099413921,540.0,0.061399999999999996,0.0377,0.034699999999999995,Proprietary,349.0,FL,0,7.7,44.0,34.0,900.0,720.0,310.0,40.0,65.0
0.0,0.287292817679558,0.0,0.011049723756906077,0.0,0.20441988950276244,0.0,0.4917127071823204,0.0055248618784530384,0.0,0.5823863636363636,0.04829545454545454,0.36931818181818177,0.0,0.0035650623885918006,3.3445542294296904,1600.0,0.0561,0.0362,0.0352,Proprietary,87.0,FL,1,7.97,210.0,90.0,630.0,410.0,730.0,15.0,12.0
0.0,0.09382716049382715,0.0,0.024691358024691357,0.0,0.14814814814814814,0.0,0.728395061728395,0.0049382716049382715,0.0,0.6221079691516709,0.10025706940874035,0.27763496143958866,0.0,0.007194244604316546,3.404279928895705,622.0,0.0695,0.0405,0.038900000000000004,Proprietary,186.0,FL,1,7.6,76.0,73.0,520.0,680.0,860.0,41.0,33.0
0.0,0.08992805755395684,0.0,0.026978417266187053,0.0,0.14388489208633096,0.0,0.7356115107913669,0.0035971223021582736,0.0,0.6872659176029963,0.06554307116104868,0.24719101123595505,0.0,0.007253886010362694,3.5333820220410534,700.0,0.0965,0.0556,0.0534,Proprietary,178.0,FL,1,8.1,100.0,98.0,630.0,940.0,1300.0,60.0,43.0
0.0,0.22033898305084745,0.0,0.01271186440677966,0.0,0.17372881355932204,0.0,0.5889830508474576,0.00423728813559322,0.0,0.6997929606625258,0.04761904761904762,0.25258799171842655,0.0,0.002493765586034913,3.466557396641243,1280.0,0.0802,0.0472,0.048299999999999996,Proprietary,105.0,FL,1,7.26,210.0,100.0,590.0,640.0,1200.0,23.0,14.0
0.0,0.18421052631578946,0.0,0.008771929824561403,0.0,0.15789473684210525,0.0,0.6491228070175439,0.0,0.0,0.2911877394636015,0.5632183908045977,0.14559386973180075,0.0,0.009195402298850576,3.2609060296315855,112.0,0.0435,0.0228,0.0261,Proprietary,608.0,FL,1,6.96,86.0,45.0,180.0,340.0,270.0,8.6,26.0
0.0,0.17777777777777778,0.0,0.013333333333333332,0.0,0.2177777777777778,0.0,0.5777777777777777,0.013333333333333332,0.0,0.7991266375545851,0.05676855895196506,0.14410480349344978,0.0,0.0038167938931297713,3.43601302034138,685.0,0.07859999999999999,0.045,0.0458,Proprietary,122.0,FL,0,7.3,160.0,120.0,320.0,600.0,1300.0,22.0,17.0
0.0,0.21479713603818615,0.0,0.01431980906921241,0.0,0.13842482100238662,0.0,0.6324582338902148,0.0,0.0,0.6357142857142857,0.2928571428571428,0.07142857142857142,0.0,0.003984063745019919,3.4376352058609103,125.0,0.0753,0.0419,0.042,Proprietary,568.0,FL,1,7.3,180.0,70.0,140.0,610.0,950.0,22.0,19.0
0.0,0.09163802978235967,0.0,0.01947308132875143,0.0,0.18785796105383734,0.0,0.6987399770904925,0.002290950744558992,0.001088139281828074,0.7682263329706203,0.030467899891186073,0.20021762785636563,0.0012650221378874128,0.0012650221378874128,3.734302930092459,1225.0,0.15810000000000002,0.0873,0.0919,Proprietary,131.0,FL,1,7.4,160.0,200.0,880.0,1400.0,2500.0,66.0,10.0
0.0,0.13157894736842107,0.0,0.02960526315789474,0.0,0.20394736842105265,0.0,0.6282894736842105,0.006578947368421054,0.0,0.6466666666666667,0.12,0.23333333333333334,0.0,0.011472275334608028,3.286626022577257,613.0,0.052300000000000006,0.030399999999999996,0.03,Proprietary,169.0,FL,1,7.4,81.0,75.0,340.0,440.0,690.0,36.0,35.0
0.0,0.19455252918287938,0.0,0.01556420233463035,0.0,0.14785992217898833,0.0,0.642023346303502,0.0,0.0,0.7732342007434945,0.15985130111524165,0.06691449814126395,0.0,0.0,3.2110008133250534,25.0,0.047299999999999995,0.0257,0.026899999999999997,nwisfl.01.97702108,200.0,FL,1,7.4,100.0,47.0,86.0,380.0,740.0,15.0,1.4
0.0,0.04946996466431095,0.0,0.016489988221436984,0.0,0.16489988221436985,0.0,0.7691401648998821,0.0,0.0,0.8959390862944162,0.010152284263959392,0.09390862944162437,0.0,0.0013236267372600929,3.675980177563547,1333.0,0.15109999999999998,0.0849,0.0788,nwisfl.01.97502229,39.0,FL,1,8.2,86.0,170.0,360.0,1500.0,2500.0,55.0,12.0
0.0,0.16267942583732056,0.0,0.006698564593301435,0.0,0.13014354066985645,0.0,0.7004784688995215,0.0,0.0,0.8837209302325582,0.03703703703703704,0.07924203273040482,0.0,0.0004980079681274901,3.816749829520202,87.0,0.20079999999999998,0.10450000000000001,0.1161,nwisfl.01.01100975,177.0,FL,1,6.9,340.0,165.0,442.0,1680.0,3630.0,27.2,4.31
0.0,0.21788617886178863,0.0,0.004878048780487805,0.0,0.09268292682926829,0.0,0.6845528455284553,0.0,0.0,0.9491778774289985,0.03139013452914798,0.01943198804185351,0.0,0.0004228329809725159,3.8760778389104735,59.4,0.2365,0.123,0.1338,nwisfl.01.01100976,184.0,FL,1,7.1,534.0,139.0,126.0,1930.0,4490.0,22.8,4.7
0.0,0.09032258064516129,0.0,0.01935483870967742,0.0,0.1763440860215054,0.0,0.7096774193548387,0.004301075268817204,0.0,0.7477876106194689,0.08849557522123894,0.16371681415929204,0.0,0.0024420024420024416,3.4478410889296502,1225.0,0.08190000000000001,0.0465,0.045200000000000004,nwisfl.01.97602666,197.0,FL,1,7.9,85.0,100.0,360.0,760.0,1200.0,34.0,13.0
0.0,0.3125,0.0,0.010416666666666666,0.0,0.09374999999999999,0.0,0.5833333333333333,0.0,0.0,0.7537688442211055,0.19597989949748743,0.05025125628140703,0.0,0.0028735632183908046,3.08867413861343,85.0,0.034800000000000005,0.019200000000000002,0.0199,nwisfl.01.00906102,170.0,FL,1,7.1,120.0,21.1,47.9,258.0,533.0,8.66,3.4
0.0,0.34615384615384615,0.0,0.005494505494505494,0.0,0.06043956043956044,0.0,0.5879120879120878,0.0,0.0012804097311139564,0.8655569782330345,0.10755441741357233,0.02560819462227913,0.0,0.00147819660014782,3.358526322661001,85.0,0.06764999999999999,0.0364,0.03905,nwisfl.01.01004137,169.0,FL,1,6.9,252.0,26.5,44.1,493.0,1200.0,9.09,7.47
0.0,0.33333333333333337,0.011111111111111113,0.17222222222222222,0.0,0.12222222222222223,0.0,0.3611111111111111,0.0,0.0,0.32057416267942584,0.6411483253588517,0.038277511961722493,0.0,0.005797101449275363,3.1766158593498566,28.5,0.034499999999999996,0.018,0.0209,nwisfl.01.97802519,590.0,FL,4,7.1,120.0,26.0,41.0,150.0,240.0,120.0,10.0
0.0,0.32258064516129037,0.010752688172043012,0.08064516129032259,0.0,0.11827956989247314,0.0,0.467741935483871,0.0,0.0,0.4182692307692308,0.5336538461538463,0.04807692307692308,0.0,0.0028735632183908046,3.1547143694053212,25.0,0.034800000000000005,0.0186,0.0208,nwisfl.01.97802527,470.0,FL,4,7.0,120.0,27.0,47.0,200.0,310.0,60.0,7.3
0.0,0.3108808290155441,0.010362694300518137,0.0829015544041451,0.0,0.12435233160621761,0.0,0.4715025906735752,0.0,0.0,0.40909090909090906,0.5454545454545455,0.045454545454545456,0.0,0.0027322404371584695,3.176988048160293,31.0,0.03660000000000001,0.019299999999999998,0.022,nwisfl.01.97802532,510.0,FL,4,7.0,120.0,29.0,44.0,210.0,320.0,62.0,7.5
0.0,0.3459459459459459,0.0,0.02162162162162162,0.0,0.11891891891891891,0.0,0.5135135135135134,0.0,0.0,0.6225490196078431,0.25980392156862747,0.11764705882352941,0.0,0.0029850746268656717,3.1077839107583762,19.7,0.0335,0.018500000000000003,0.020399999999999998,nwisfl.01.97802557,230.0,FL,1,7.1,130.0,26.0,120.0,220.0,450.0,16.0,4.5
0.0,0.3478260869565218,0.0,0.005434782608695653,0.0,0.06521739130434782,0.0,0.5815217391304348,0.0,0.0,0.7815533980582525,0.17961165048543692,0.03883495145631069,0.0,0.008547008547008546,3.0958195736129968,83.0,0.0351,0.0184,0.020599999999999997,nwisfl.01.01005158,162.0,FL,1,7.1,130.0,14.2,36.2,247.0,572.0,1.98,17.7
0.0,0.2688172043010753,0.010752688172043012,0.016129032258064516,0.0,0.11827956989247314,0.0,0.5860215053763441,0.0,0.0,0.6935483870967742,0.24193548387096775,0.06451612903225806,0.0,0.0030303030303030303,3.073447060637894,45.0,0.033,0.0186,0.0186,nwisfl.01.97802564,210.0,FL,1,7.4,99.0,26.0,58.0,250.0,460.0,10.0,4.1
0.0,0.2484472049689441,0.0,0.009316770186335402,0.0,0.08695652173913043,0.0,0.6552795031055901,0.0,0.0,0.8130311614730878,0.13031161473087818,0.056657223796033995,0.0,0.0016339869281045752,3.319566250875889,83.0,0.061200000000000004,0.0322,0.0353,nwisfl.01.01005027,194.0,FL,1,7.0,160.0,34.8,99.0,485.0,1020.0,10.3,6.85
0.0,0.09013605442176871,0.0,0.012755102040816327,0.0,0.1598639455782313,0.0,0.7372448979591837,0.0,0.0,0.8924050632911391,0.03955696202531645,0.06803797468354429,0.0,0.00044424700133274104,3.8576643153862737,60.6,0.2251,0.1176,0.1264,nwisfl.01.01005028,214.0,FL,1,7.0,214.0,228.0,411.0,1990.0,3990.0,57.4,5.08
0.0,0.22357723577235775,0.0,0.006097560975609756,0.0,0.12601626016260165,0.0,0.644308943089431,0.0,0.0,0.8426294820717132,0.10956175298804781,0.04780876494023904,0.0,0.0011148272017837233,3.4753281490636514,110.0,0.08970000000000002,0.049199999999999994,0.050199999999999995,nwisfl.01.98400463,223.0,FL,1,6.9,220.0,75.0,120.0,730.0,1500.0,13.0,6.9
0.0,0.22535211267605632,0.0,0.004694835680751174,0.0,0.12206572769953052,0.0,0.647887323943662,0.0,0.0,0.8474945533769062,0.11328976034858386,0.0392156862745098,0.0,0.0012453300124533003,3.426412842662578,85.0,0.0803,0.0426,0.0459,nwisfl.01.01005030,209.0,FL,1,6.9,192.0,62.6,83.1,636.0,1380.0,8.32,6.76
0.0,0.08273009307135472,0.0,0.014477766287487074,0.0,0.17786970010341263,0.0,0.7207859358841779,0.004136504653567736,0.0,0.8443298969072165,0.029896907216494843,0.12577319587628866,0.0,0.0005717552887364208,3.7577593402670426,2950.0,0.1749,0.0967,0.097,nwisfl.01.97602992,141.0,FL,1,7.8,160.0,210.0,590.0,1600.0,2900.0,56.0,8.7
0.0,0.17777777777777773,0.00261437908496732,0.0065359477124183,0.0,0.130718954248366,0.0,0.6823529411764705,0.0,0.0,0.9002463054187193,0.04802955665024631,0.05172413793103448,0.0,0.000695410292072323,3.6678950637142194,96.0,0.14379999999999996,0.07650000000000001,0.0812,nwisfl.01.01100977,167.0,FL,1,7.0,273.0,121.0,206.0,1200.0,2590.0,19.2,6.87
