model_Ba_molL_frac,model_Ca_molL_frac,model_Fe_molL_frac,model_K_molL_frac,model_Li_molL_frac,model_Mg_molL_frac,model_Mn_molL_frac,model_Na_molL_frac,model_Sr_molL_frac,model_Br_molL_frac,model_Cl_molL_frac,model_C_molL_frac,model_SO4_molL_frac,model_B_molL_frac,model_Si_molL_frac,TDS_log10,well_depth_ft,total_ion_molL,total_cations_eq,total_anions_eq,samp_id,Alk_mgL,state_alpha,Cluster,ph,Ca_mgL,Mg_mgL,SO4_mgL,Na_mgL,Cl_mgL,K_mgL,Si_mgL
0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.9944134078212291,0.0,0.0,0.5580110497237569,0.44198895027624313,0.0,0.0,0.005524861878453039,3.1065268438861176,650.0,0.036199999999999996,0.0179,0.018099999999999998,19860717-1,409.0,TX,0,8.5,1.04,0.21,2.0,410.0,357.0,2.0,12.0
0.0,0.0038022813688212928,0.0,0.0038022813688212928,0.0,0.0,0.0,0.9923954372623575,0.0,0.0,0.9601593625498007,0.0398406374501992,0.0,0.0029126213592233006,0.0,3.4874843151915993,676.0,0.10300000000000001,0.0526,0.0502,20060419-1,115.0,TX,2,8.86,5.73,1.07,1.0,1200.0,1710.0,7.2,1.1
0.0,0.0,0.0,0.010416666666666668,0.0,0.0,0.0,0.9895833333333334,0.0,0.0,0.6051282051282051,0.3948717948717949,0.0,0.0,0.0051413881748071984,3.129654580173825,718.0,0.0389,0.0192,0.0195,19620412-1,386.78,TX,0,8.2,1.4,0.19,0.2,438.0,420.0,5.9,9.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5396825396825398,0.4603174603174603,0.0,0.008130081300813007,0.008130081300813007,3.127672639726306,600.0,0.0369,0.0174,0.0189,20010911-1,444.0,TX,0,8.48,1.02,0.1,2.15,401.0,363.0,1.7,15.1
0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.9961977186311788,0.0,0.0,0.4864864864864865,0.5135135135135135,0.0,0.0,0.003816793893129771,3.2767460246751616,1200.0,0.0524,0.0263,0.0259,19860625-1,690.0,TX,0,8.6,1.12,0.18,4.8,603.0,449.0,2.0,15.0
0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.9955947136563877,0.0,0.0,0.3832599118942731,0.6167400881057269,0.0,0.0,0.004385964912280702,3.233314780836933,1220.0,0.045599999999999995,0.022699999999999998,0.022699999999999998,19860626-1,721.0,TX,0,8.6,0.88,0.15,4.8,520.0,309.0,2.0,15.0
0.0,0.012962962962962963,0.0,0.005555555555555555,0.0,0.009259259259259259,0.0,0.9685185185185186,0.003703703703703704,0.0,0.9637389202256245,0.033037872683319904,0.0032232070910556006,0.00043359493561115207,0.0001300784806833456,3.845360194088412,1650.0,0.23063,0.108,0.1241,20070712-1,214.0,TX,2,8.44,27.95,11.13,16.0,2400.0,4230.0,24.9,1.8
0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.9948453608247423,0.0,0.0,0.14659685863874344,0.6858638743455496,0.1675392670157068,0.0,0.008064516129032258,3.1835985584885105,2145.0,0.0372,0.0194,0.019100000000000002,19751024-1,670.0,TX,0,8.3,1.36,0.12,153.0,446.0,101.0,2.0,17.0
0.0,0.0,0.0,0.0051789321042001145,0.00046610388937801025,0.0,0.0,0.9943549640064218,0.0,0.0,0.15300546448087432,0.6612021857923497,0.18579234972677594,0.005493147298744816,0.008239720948117223,3.173190290718379,2025.0,0.036409000000000004,0.019309,0.0183,20110607-1,666.0,TX,0,9.01,0.84,0.14,165.0,444.0,100.0,2.17,17.3
0.0,0.0,0.0,0.0030674846625766868,0.0,0.0,0.0,0.9969325153374232,0.0,0.0,0.35692307692307695,0.34769230769230774,0.2953846153846154,0.0,0.0033057851239669425,3.3667131370884387,350.0,0.0605,0.032600000000000004,0.032499999999999994,19601101-1,559.02,TX,0,8.0,1.28,0.19,458.0,748.0,412.0,3.4,10.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7396509684666173e-05,0.9999726034903154,0.0,0.0,0.15068493150684933,0.2054794520547945,0.6438356164383562,0.004032225546568173,0.008064451093136346,3.0329649303987143,211.0,0.0248002,0.0146004,0.0146,20060822-1,158.0,TX,0,8.74,1.08,0.12,456.0,337.0,77.0,1.9,11.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1566265060240964,0.49397590361445787,0.34939759036144574,0.0,0.009836065573770491,3.1066092440375113,1691.0,0.0305,0.0165,0.0166,19610102-1,403.98,TX,0,7.8,0.4,0.05,280.0,382.0,94.0,1.8,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666666666666666,0.5393939393939393,0.19393939393939394,0.006230529595015577,0.009345794392523366,3.1084376593637137,1673.0,0.0321,0.0167,0.0165,20010926-1,454.0,TX,0,8.29,0.6,0.12,159.0,386.0,155.0,1.66,18.8
0.0,0.0,0.0,0.006134969325153375,0.0,0.0,0.0,0.9938650306748467,0.0,0.0,0.3431952662721894,0.42011834319526636,0.2366863905325444,0.0031746031746031746,0.006349206349206349,3.091966148468147,602.0,0.0315,0.0163,0.0169,20060809-1,376.0,TX,0,8.8,1.8,0.22,190.0,372.0,207.0,2.2,11.9
0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.9943502824858758,0.0,0.0,0.34594594594594597,0.5027027027027027,0.15135135135135136,0.005681818181818183,0.005681818181818183,3.1354181419356255,675.0,0.035199999999999995,0.0177,0.0185,20060809-1,487.0,TX,0,8.74,0.76,0.12,131.0,406.0,228.0,2.2,12.4
0.0,0.0,0.0,0.005291005291005292,0.0,0.0,0.0,0.9947089947089948,0.0,0.0,0.34374999999999994,0.5416666666666666,0.11458333333333333,0.005347593582887701,0.005347593582887701,3.1601000799414782,610.0,0.037399999999999996,0.0189,0.019200000000000002,20060823-1,554.0,TX,0,8.87,0.68,0.12,108.0,434.0,235.0,2.3,12.5
0.0,0.006335797254487855,0.0,0.0031678986272439275,0.0,0.0021119324181626186,0.0,0.9883843717001055,0.0,0.0,0.8666666666666666,0.12708333333333333,0.0062499999999999995,0.0,0.0010515247108307047,3.772239226956045,2551.0,0.19019999999999998,0.0947,0.096,19430915-1,604.75,TX,2,7.8,10.81,2.19,30.0,2160.0,2960.0,13.0,12.0
0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.994535519125683,0.0,0.0,0.4022346368715084,0.5977653631284916,0.0,0.0,0.005494505494505494,3.129351184433603,280.0,0.0364,0.0183,0.0179,19860628-1,549.0,TX,0,8.6,0.96,0.24,4.8,419.0,254.0,2.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42211055276381904,0.5778894472361809,0.0,0.0,0.0049504950495049506,3.1735921003554726,762.0,0.0404,0.0203,0.0199,19820714-1,591.0,TX,0,8.5,0.88,0.27,4.8,467.0,298.0,1.0,12.0
0.0,0.0,0.0,0.0034013605442176874,0.0,0.0,0.0,0.9965986394557823,0.0,0.0,0.5597269624573379,0.4402730375426621,0.0,0.0,0.003395585738539898,3.316514865195263,1000.0,0.0589,0.0294,0.0293,19860701-1,663.0,TX,0,8.5,1.28,0.29,4.8,675.0,584.0,2.0,13.0
0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.9956331877729258,0.0,0.0,0.4497816593886463,0.5502183406113537,0.0,0.0,0.004347826086956522,3.226043677999782,1030.0,0.046,0.0229,0.0229,19860701-1,644.0,TX,0,8.5,0.88,0.15,4.8,525.0,364.0,2.0,13.0
0.0,0.0056022408963585435,0.0,0.0028011204481792717,0.0,0.0,0.0,0.9915966386554621,0.0,0.0,0.6608695652173913,0.3391304347826087,0.0,0.0,0.002844950213371266,3.374535727897203,1018.0,0.0703,0.0357,0.0345,19911114-1,592.0,TX,2,8.29,2.2,0.34,4.0,814.0,811.0,4.9,13.0
0.0,0.008264462809917356,0.0,0.004132231404958678,0.0,0.0,0.0,0.9876033057851239,0.0,0.0,0.6007462686567164,0.33208955223880593,0.06716417910447761,0.001988071570576541,0.003976143141153082,3.249037039027003,295.0,0.0503,0.024200000000000003,0.0268,19990914-1,426.0,TX,0,7.65,5.93,1.08,81.8,549.0,571.0,3.81,10.4
0.0,0.0,0.0,0.005882352941176471,0.0,0.0,0.0,0.9941176470588236,0.0,0.0,0.4060913705583757,0.47208121827411165,0.12182741116751268,0.0,0.005602240896358544,3.1404366394072367,2136.0,0.035699999999999996,0.016999999999999998,0.0197,20070718-1,466.0,TX,0,8.14,1.48,0.27,116.0,391.0,286.0,2.5,12.6
0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.9948453608247423,0.0,0.0,0.504950495049505,0.37623762376237624,0.1188118811881188,0.002577319587628866,0.007731958762886597,3.1491511910796293,2176.0,0.0388,0.0194,0.0202,19580826-1,381.97,TX,0,8.2,1.92,0.49,111.0,446.0,362.0,3.0,16.0
0.0,0.008230452674897118,0.0,0.004115226337448559,0.0,0.0,0.0,0.9876543209876543,0.0,0.0,0.636734693877551,0.2816326530612245,0.08163265306122448,0.0,0.006249999999999999,3.218117578018966,2307.0,0.04800000000000001,0.024300000000000002,0.0245,19870721-1,355.0,TX,0,8.5,3.6,0.73,95.0,555.0,557.0,3.0,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12790697674418605,0.5,0.37209302325581395,0.0,0.0064516129032258064,3.1184078245393425,1720.0,0.031,0.0168,0.0172,19830419-1,438.0,TX,0,8.4,0.88,0.27,304.0,387.0,77.0,1.0,14.0
0.0,0.0,0.0,0.0030303030303030303,0.0,0.0,0.0,0.9969696969696968,0.0,0.0,0.34146341463414637,0.4390243902439025,0.21951219512195125,0.006359300476947536,0.0047694753577106515,3.3871169538604335,2400.0,0.0629,0.033,0.032799999999999996,20011016-1,724.0,TX,0,8.08,1.53,0.27,348.0,760.0,399.0,3.18,18.1
0.0,0.0,0.0,0.005780346820809249,0.0,0.0,0.0,0.9942196531791908,0.0,0.0,0.5614035087719298,0.3333333333333333,0.10526315789473684,0.0,0.008875739644970413,3.0798574948414825,2405.0,0.033800000000000004,0.0173,0.0171,19870730-1,296.0,TX,0,8.5,1.6,0.17,89.0,398.0,343.0,2.0,16.0
0.0,0.010520778537611783,0.0,0.0052603892688058915,0.0,0.0,0.0,0.9836927932667017,0.0005260389268805891,0.0,0.042654028436018954,0.3791469194312796,0.5781990521327014,0.002915026963999417,0.00874508089199825,3.1977368927731384,1834.0,0.034305,0.019010000000000003,0.0211,19941019-1,418.0,TX,0,8.57,2.8,0.63,590.0,431.0,31.0,3.8,17.0
0.0,0.007692307692307692,0.0,0.003846153846153846,0.0,0.0,0.0,0.9884615384615384,0.0,0.0,0.6350877192982456,0.22456140350877193,0.14035087719298245,0.001893939393939394,0.005681818181818181,3.271208445506065,2812.0,0.0528,0.026000000000000002,0.0285,19950524-1,338.0,TX,2,8.52,4.58,0.7,194.0,596.65,647.0,3.0,20.0
0.0,0.0,0.0,0.002252977148374638,0.0,0.0,0.0,0.9977470228516253,0.0,0.0,0.3501683501683502,0.40740740740740744,0.24242424242424243,0.006936015259233571,0.0017340038148083927,3.3434973738229536,858.0,0.05767,0.03107,0.029699999999999997,19971020-1,709.0,TX,0,9.27,0.62,0.13,347.0,713.0,371.0,2.74,3.28
0.0,0.0,0.0,0.003125,0.0,0.0,0.0,0.996875,0.0,0.0,0.400749063670412,0.44943820224719105,0.149812734082397,0.0,0.0017605633802816902,3.3110620830548783,1594.0,0.0568,0.032,0.026699999999999998,19830629-1,891.0,TX,0,10.0,0.32,0.05,194.0,735.0,381.0,2.0,5.0
0.0,0.003901677721420211,0.0,0.0019508388607101055,0.0,0.0011705033164260633,0.0,0.9929769801014436,0.0,0.0,0.7025440313111545,0.21917808219178078,0.07827788649706457,0.0,0.0009967108541812022,3.523281132423689,1130.0,0.10033,0.05126,0.051100000000000007,19840327-1,593.0,TX,2,8.8,2.4,0.73,193.0,1170.0,1274.0,5.0,6.0
0.0,0.012468827930174562,0.0,0.0024937655860349127,0.0,0.004987531172069825,0.0,0.9800498753117206,0.0,0.0,0.7973462002412546,0.06513872135102533,0.13751507840772015,0.0,0.0012746972594008922,3.704869339881497,256.0,0.1569,0.08020000000000001,0.0829,19840216-1,270.0,TX,2,8.3,20.82,3.89,545.0,1803.0,2337.0,6.0,9.0
0.0,0.012987012987012988,0.0,0.006493506493506494,0.0,0.03896103896103895,0.0,0.9415584415584416,0.0,0.0,0.5082872928176795,0.43646408839779005,0.055248618784530384,0.0,0.003058103975535168,3.0821835094495698,120.0,0.03270000000000001,0.0154,0.0181,19830405-1,411.0,TX,0,8.8,4.57,8.02,48.0,333.0,325.0,4.0,4.0
0.0,0.010050251256281407,0.0,0.005025125628140704,0.0,0.0,0.0,0.9849246231155778,0.0,0.0,0.42346938775510207,0.42346938775510207,0.15306122448979592,0.0,0.0026315789473684206,3.1481449239194363,175.0,0.038000000000000006,0.0199,0.0196,19840306-1,418.0,TX,0,8.4,2.4,0.49,140.0,452.0,293.0,2.0,9.0
0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.0,0.9952606635071091,0.0,0.0,0.6696428571428571,0.2589285714285714,0.07142857142857144,0.0,0.004662004662004662,3.168190157132401,1558.0,0.0429,0.0211,0.0224,19941019-1,294.0,TX,2,8.41,1.64,0.24,80.0,484.0,532.0,3.4,13.0
0.0,0.00806451612903226,0.0,0.012096774193548387,0.0,0.0,0.0,0.9798387096774194,0.0,0.0,0.33749999999999997,0.47083333333333327,0.19166666666666665,0.0,0.004291845493562233,3.2519937584079215,770.0,0.046599999999999996,0.0248,0.024,19840418-1,588.0,TX,0,8.7,2.88,0.66,220.0,559.0,287.0,10.0,12.0
0.0,0.008583690987124463,0.0,0.0,0.0,0.008583690987124463,0.0,0.9828326180257511,0.0,0.0,0.7403100775193798,0.22093023255813954,0.03875968992248062,0.0,0.00411522633744856,3.213053491176325,394.0,0.0486,0.0233,0.0258,20110609-1,286.0,TX,2,8.14,5.57,1.58,47.1,527.0,678.0,1.71,10.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005431830526887562,0.3204780010863661,0.4508419337316676,0.22813688212927757,0.0,0.005812263876780007,3.1342771240907052,260.0,0.034409999999999996,0.0179,0.01841,20030911-1,423.0,TX,0,8.4,1.63,0.6,205.0,413.0,211.0,1.33,11.5
0.0,0.0,0.0,0.005555555555555557,0.0,0.0,0.0,0.9944444444444445,0.0,0.0,0.22857142857142856,0.4857142857142857,0.2857142857142857,0.0,0.006024096385542169,3.1229644153878358,410.0,0.0332,0.018,0.0175,19890607-1,418.0,TX,0,7.9,1.76,0.58,236.0,411.0,143.0,2.1,11.0
0.0,0.0,0.0,0.005586579694793979,0.0,0.0,2.2346318779175913e-06,0.9944111856733282,0.0,0.0,0.2905027932960894,0.46368715083798884,0.2458100558659218,0.0,0.005917156262037715,3.123540274113458,240.0,0.03380002,0.01790004,0.0179,19941012-1,412.0,TX,0,8.06,1.6,0.49,207.0,410.0,186.0,2.4,11.0
0.0,0.008695652173913044,0.0,0.004347826086956522,0.0,0.0,0.0,0.9869565217391304,0.0,0.0,0.6160337552742616,0.3248945147679325,0.05907172995780591,0.0,0.004338394793926248,3.203246498650135,300.0,0.046099999999999995,0.023000000000000003,0.0237,19830725-1,388.0,TX,0,8.2,2.48,0.21,65.0,523.0,519.0,2.0,10.0
0.0,0.007117437722419929,0.0,0.0017793594306049823,0.0,0.0035587188612099647,0.0,0.9875444839857651,0.0,0.0,0.7807017543859649,0.16666666666666666,0.05263157894736842,0.0,0.0008968609865470853,3.556958043771801,225.0,0.11149999999999999,0.0562,0.057,19710203-1,464.0,TX,2,7.8,10.01,2.16,148.0,1275.0,1578.0,2.0,8.0
0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.9951923076923077,0.0,0.0,0.2766990291262135,0.5388349514563106,0.1844660194174757,0.0,0.005037783375314862,3.1933665944147167,460.0,0.0397,0.0208,0.020600000000000004,19861112-1,575.0,TX,0,8.7,1.2,0.27,185.0,476.0,203.0,2.0,10.0
0.0,0.008620689655172414,0.0,0.004310344827586207,0.0,0.0,0.0,0.9870689655172413,0.0,0.0,0.4872881355932203,0.4110169491525424,0.10169491525423728,0.0,0.004376367614879651,3.222342400750042,515.0,0.0457,0.023200000000000002,0.0236,19840313-1,494.0,TX,0,8.5,2.72,0.53,120.0,528.0,409.0,4.0,10.0
0.0,0.004739336492890996,0.0,0.002369668246445498,0.0,0.0,0.0,0.9928909952606635,0.0,0.0,0.5995423340961098,0.2402745995423341,0.16018306636155605,0.0,0.0012135922330097088,3.4616601040918145,370.0,0.0824,0.0422,0.0437,19831116-1,528.0,TX,2,8.3,5.61,1.21,340.0,963.0,927.0,4.0,9.0
0.0,0.008695652173913042,0.0,0.002898550724637681,0.0,0.002898550724637681,0.0,0.9855072463768115,0.0,0.0,0.8068965517241379,0.09103448275862068,0.10206896551724137,0.0021754894851341547,0.00145032632342277,3.647552145723922,280.0,0.13790000000000002,0.069,0.07250000000000001,19830419-1,327.0,TX,2,8.0,10.81,2.67,353.0,1560.0,2069.0,7.0,10.0
0.0,0.011461318051575931,0.0,0.0028653295128939827,0.0,0.0,0.0,0.9856733524355301,0.0,0.0,0.6428571428571428,0.20857142857142855,0.14857142857142855,0.0,0.002971768202080237,3.363199260490255,360.0,0.06730000000000001,0.0349,0.035,19840222-1,368.0,TX,2,8.3,6.41,1.03,249.0,790.0,799.0,3.0,10.0
