Ca_mgL_frac,Mg_mgL_frac,Na_mgL_frac,K_mgL_frac,Cl_mgL_frac,SO4_mgL_frac,Si_molL_frac,TDS_log10,model_C_log10,ph,Temp_C
0.27583917682362447,0.33153143988668426,-0.34372810648433644,0.23384207742880597,0.5653637800066874,-0.5653637800066875,0.14094509981942177,-0.2314005556338904,0.10171370223996123,-0.49198801839706285,-0.12454296921160597
1.0459947895988695,0.9152296706107054,-1.110079753082362,-0.2122028451462063,-1.2289557005982665,1.2289557005982668,0.17725516662339116,-0.13297705437872082,-0.15826429481919177,-0.36375463569599825,-0.5719949255628982
-0.6849305502066497,-0.28695738169051677,0.6069121518572379,-0.08444719471615618,0.6008108553447293,-0.6008108553447294,-0.7200226178879909,2.364892984037158,-0.29057257043191304,-0.2564542270642455,0.12174249640468623
-0.9398999715216465,-0.995875629808983,1.0805562185066016,-0.04135906213266385,0.2643771414545843,-0.2643771414545843,-0.09378283648719894,-0.287281957133007,0.10257607739685559,0.8561384316761985,0.5545932936519666
