model_Ca_molL_frac,model_Mg_molL_frac,model_Na_molL_frac,model_K_molL_frac,model_Cl_molL_frac,model_SO4_molL_frac,model_C_molL_frac,model_Si_molL_frac,TDS_log10,model_pH,model_temp_c
1.1014595704673888,0.9690242821354803,-1.1680935378928359,-0.2884243021631166,-1.0724721526869092,1.3988460796777378,-0.4612674192692604,0.08555531114162253,0.10594097342230932,-0.3534950976056715,-0.5751665145405912
-0.44063496685895837,-0.20998367119093916,0.40057404240404965,-0.04628499776837676,1.1324614097316057,-0.48932912644045923,-0.8839978282866808,-0.6018336128019024,1.1476624513009943,-0.14635433741409445,0.1732535194673842
0.4298598870513554,0.413342453705277,-0.4896455037091313,0.29850148642209356,0.02072974698222006,-0.4415094874006979,0.5842240485200355,0.42778678944878284,-0.5687287284571381,-0.5237608860230529,-0.2540552334853458
-0.9621961120180004,-1.0103568490643333,1.1024037828417255,-0.039758267973081636,-0.010354450300777676,-0.29054637396585165,0.41758680709773205,-0.05544889983081216,-0.348703863213791,0.9013586852108076,0.573108483450435
